,correct word,misspelled word,total edit distance,number of words with error,close change,changes,none word
2425,نیز ادامه خواهد داشت,نیز ادامه خواهد دشظت,2.0,1.0,0.0,"[[], [], [], [1, 2]]",True
2426,نیز ادامه خواهد داشت,نیز ادامه خداخهد داشت,2.0,1.0,1.0,"[[], [], [0, 2], []]",True
2427,نیز ادامه خواهد داشت,حیز ادامه خواهد داشح,2.0,2.0,0.0,"[[0], [], [], [0]]",True
2428,نیز ادامه خواهد داشت,یز ادتمه خواهد داشت,2.0,2.0,1.0,"[[1], [0], [], []]",True
2429,نیز ادامه خواهد داشت,چپیج ادامه خواهد داشت,3.0,1.0,0.0,"[[0, 2, 0], [], [], []]",True
2430,نیز ادامه خواهد داشت,نیز ادلکمخ خواهد داشت,3.0,1.0,1.0,"[[], [0, 2, 0], [], []]",True
2431,نیز ادامه خواهد داشت,نچیز ادار خواهد داشت,3.0,2.0,0.0,"[[2], [1, 0], [], []]",True
2432,نیز ادامه خواهد داشت,ی اامه خواهد داشت,3.0,2.0,1.0,"[[1, 1], [1], [], []]",True
2433,بنی گانتس وزیر جنگ,بن گانتس وزیر جنگ,1.0,1.0,0.0,"[[1], [], [], []]",False
2434,بنی گانتس وزیر جنگ,بی گانتس وزیر جنگ,1.0,1.0,1.0,"[[1], [], [], []]",True
2435,بنی گانتس وزیر جنگ,بنی گانتس زیب جنگ,2.0,1.0,0.0,"[[], [], [1, 0], []]",False
2436,بنی گانتس وزیر جنگ,بنی گانتس طیر جنگ,2.0,1.0,1.0,"[[], [], [1, 0], []]",False
2437,بنی گانتس وزیر جنگ,بنضی گانتس وزیر جگ,2.0,2.0,0.0,"[[2], [], [], [1]]",True
2438,بنی گانتس وزیر جنگ,نی گاتنتس وزیر جنگ,2.0,2.0,1.0,"[[1], [2], [], []]",True
2439,بنی گانتس وزیر جنگ,بنی گانتس ولزژ جنگ,3.0,1.0,0.0,"[[], [], [2, 1, 0], []]",True
2440,بنی گانتس وزیر جنگ,بنی کگامتشس وزیر جنگ,3.0,1.0,1.0,"[[], [2, 0, 2], [], []]",True
2441,بنی گانتس وزیر جنگ,آبنی گنتجس وزیر جنگ,3.0,2.0,0.0,"[[2], [1, 2], [], []]",True
2442,بنی گانتس وزیر جنگ,بنی گانتس دیر حجنگ,3.0,2.0,1.0,"[[], [], [0, 1], [2]]",True
2443,ساری - خبرنگار کیهان,ساری - خبرنار کیهان,1.0,1.0,0.0,"[[], [], [1], []]",True
2444,ساری - خبرنگار کیهان,ساری - خبرنگار کسیهان,1.0,1.0,1.0,"[[], [], [], [2]]",True
2445,ساری - خبرنگار کیهان,ساری - خبرنگار کان,2.0,1.0,0.0,"[[], [], [], [1, 1]]",False
2446,ساری - خبرنگار کیهان,یاربی - خبرنگار کیهان,2.0,1.0,1.0,"[[0, 2], [], [], []]",True
2447,ساری - خبرنگار کیهان,سثاری - خبرسگار کیهان,2.0,2.0,0.0,"[[2], [], [0], []]",True
2448,ساری - خبرنگار کیهان,ساری - خبرمگار کیهلان,2.0,2.0,1.0,"[[], [], [0], [2]]",True
2449,ساری - خبرنگار کیهان,ساری - خررنگگظر کیهان,3.0,1.0,0.0,"[[], [], [0, 0, 2], []]",True
2450,ساری - خبرنگار کیهان,ساری - حخبرگازر کیهان,3.0,1.0,1.0,"[[], [], [2, 1, 2], []]",True
2451,ساری - خبرنگار کیهان,سشار - خبرضگار کیهان,3.0,2.0,0.0,"[[2, 1], [], [0], []]",True
2452,ساری - خبرنگار کیهان,ساری - خبرنگلار گسیهان,3.0,2.0,1.0,"[[], [], [2], [0, 2]]",True
2453,آینده‌ای نه چندان دور,آینده‌ای نه چندان قدور,1.0,1.0,0.0,"[[], [], [], [2]]",True
2454,آینده‌ای نه چندان دور,آینده‌ای نه چنداتن دور,1.0,1.0,1.0,"[[], [], [2], []]",True
2455,آینده‌ای نه چندان دور,آینده‌ای نه چندان دنو,2.0,1.0,0.0,"[[], [], [], [2, 1]]",False
2456,آینده‌ای نه چندان دور,آینده‌ای نه چندان د,2.0,1.0,1.0,"[[], [], [], [1, 1]]",False
2457,آینده‌ای نه چندان دور,آینده‌ای نپه چنان دور,2.0,2.0,0.0,"[[], [2], [1], []]",True
2458,آینده‌ای نه چندان دور,آینده‌تی نه چندان در,2.0,2.0,1.0,"[[0], [], [], [1]]",True
2459,آینده‌ای نه چندان دور,آکگنحه‌ای نه چندان دور,3.0,1.0,0.0,"[[0, 2, 0], [], [], []]",True
2460,آینده‌ای نه چندان دور,آینده‌ای نه نات دور,3.0,1.0,1.0,"[[], [], [1, 1, 0], []]",False
2461,آینده‌ای نه چندان دور,آینده‌ای ه چنقن دور,3.0,2.0,0.0,"[[], [1], [0, 1], []]",True
2462,آینده‌ای نه چندان دور,آینده‌ای ه چندان ذددر,3.0,2.0,1.0,"[[], [1], [], [2, 0]]",True
2463,رهبر انقلاب اسلامی تاکید,هبر انقلاب اسلامی تاکید,1.0,1.0,0.0,"[[1], [], [], []]",True
2464,رهبر انقلاب اسلامی تاکید,رهبر انقلاب ایلامی تاکید,1.0,1.0,1.0,"[[], [], [0], []]",False
2465,رهبر انقلاب اسلامی تاکید,رهبر اینقلا اسلامی تاکید,2.0,1.0,0.0,"[[], [2, 1], [], []]",True
2466,رهبر انقلاب اسلامی تاکید,ذرهلبر انقلاب اسلامی تاکید,2.0,1.0,1.0,"[[2, 2], [], [], []]",True
2467,رهبر انقلاب اسلامی تاکید,رهبژ منقلاب اسلامی تاکید,2.0,2.0,0.0,"[[0], [0], [], []]",True
2468,رهبر انقلاب اسلامی تاکید,رهبر انقلایب اسلامی تاید,2.0,2.0,1.0,"[[], [2], [], [1]]",True
2469,رهبر انقلاب اسلامی تاکید,رپهحنر انقلاب اسلامی تاکید,3.0,1.0,0.0,"[[2, 0, 2], [], [], []]",True
2470,رهبر انقلاب اسلامی تاکید,رعه انقلاب اسلامی تاکید,3.0,1.0,1.0,"[[2, 1, 1], [], [], []]",True
2471,رهبر انقلاب اسلامی تاکید,رهجر انقلاب سضلامی تاکید,3.0,2.0,0.0,"[[0], [], [1, 2], []]",True
2472,رهبر انقلاب اسلامی تاکید,رهبر انقلا اسای تاکید,3.0,2.0,1.0,"[[], [1], [1, 1], []]",True
2473,جان بولتون مشاور امنیت,جاپن بولتون مشاور امنیت,1.0,1.0,0.0,"[[2], [], [], []]",True
2474,جان بولتون مشاور امنیت,جن بولتون مشاور امنیت,1.0,1.0,1.0,"[[1], [], [], []]",False
2475,جان بولتون مشاور امنیت,جان بولتون مچور امنیت,2.0,1.0,0.0,"[[], [], [1, 0], []]",True
2476,جان بولتون مشاور امنیت,جان بدلون مشاور امنیت,2.0,1.0,1.0,"[[], [0, 1], [], []]",True
2477,جان بولتون مشاور امنیت,جان بولتون معاور امغیت,2.0,2.0,0.0,"[[], [], [0], [0]]",True
2478,جان بولتون مشاور امنیت,جات ولتون مشاور امنیت,2.0,2.0,1.0,"[[0], [1], [], []]",True
2479,جان بولتون مشاور امنیت,جان وهتهن مشاور امنیت,3.0,1.0,0.0,"[[], [1, 0, 0], [], []]",True
2480,جان بولتون مشاور امنیت,جان یوتن مشاور امنیت,3.0,1.0,1.0,"[[], [0, 1, 1], [], []]",True
2481,جان بولتون مشاور امنیت,جان بوطتون مشاور اماایت,3.0,2.0,0.0,"[[], [0], [], [0, 2]]",True
2482,جان بولتون مشاور امنیت,جان بوتون مشاور تامنینت,3.0,2.0,1.0,"[[], [1], [], [2, 2]]",True
2483,کمیته علمی ستاد ملی,کیته علمی ستاد ملی,1.0,1.0,0.0,"[[1], [], [], []]",True
2484,کمیته علمی ستاد ملی,کمبیته علمی ستاد ملی,1.0,1.0,1.0,"[[2], [], [], []]",True
2485,کمیته علمی ستاد ملی,کمیته عل ستاد ملی,2.0,1.0,0.0,"[[], [1, 1], [], []]",True
2486,کمیته علمی ستاد ملی,کمیته علمی ستاد نآلی,2.0,1.0,1.0,"[[], [], [], [0, 2]]",True
2487,کمیته علمی ستاد ملی,کمویته عیلمی ستاد ملی,2.0,2.0,0.0,"[[2], [2], [], []]",True
2488,کمیته علمی ستاد ملی,کیته علمی ستد ملی,2.0,2.0,1.0,"[[1], [], [1], []]",True
2489,کمیته علمی ستاد ملی,مغیتذ علمی ستاد ملی,3.0,1.0,0.0,"[[1, 2, 0], [], [], []]",True
2490,کمیته علمی ستاد ملی,کمیته علمی ستاد نس,3.0,1.0,1.0,"[[], [], [], [0, 1, 0]]",True
2491,کمیته علمی ستاد ملی,کیته علمی زسستاد ملی,3.0,2.0,0.0,"[[1], [], [2, 2], []]",True
2492,کمیته علمی ستاد ملی,کمیته عآنمی ستا ملی,3.0,2.0,1.0,"[[], [0, 2], [1], []]",True
2493,سالیوان مشاور امنیت ملی,سالیوان سمشاور امنیت ملی,1.0,1.0,0.0,"[[], [2], [], []]",True
2494,سالیوان مشاور امنیت ملی,سالیوان مشاور تامنیت ملی,1.0,1.0,1.0,"[[], [], [2], []]",True
2495,سالیوان مشاور امنیت ملی,سصلیظان مشاور امنیت ملی,2.0,1.0,0.0,"[[0, 0], [], [], []]",True
2496,سالیوان مشاور امنیت ملی,سالیوان مشاور اممنبیت ملی,2.0,1.0,1.0,"[[], [], [2, 2], []]",True
2497,سالیوان مشاور امنیت ملی,سالیوان مشار منیت ملی,2.0,2.0,0.0,"[[], [1], [1], []]",False
2498,سالیوان مشاور امنیت ملی,شسالیوان مشاور امنیت ملس,2.0,2.0,1.0,"[[2], [], [], [0]]",True
2499,سالیوان مشاور امنیت ملی,سالیوان جمثشار امنیت ملی,3.0,1.0,0.0,"[[], [2, 2, 1], [], []]",True
2500,سالیوان مشاور امنیت ملی,ستایان مشاور امنیت ملی,3.0,1.0,1.0,"[[0, 0, 1], [], [], []]",True
2501,سالیوان مشاور امنیت ملی,سالپیوان مشا امنیت ملی,3.0,2.0,0.0,"[[2], [1, 1], [], []]",True
2502,سالیوان مشاور امنیت ملی,سالیوا شادر امنیت ملی,3.0,2.0,1.0,"[[1], [1, 0], [], []]",True
2503,میلیون بشکه نفت خام,میلیون بشکه نهفت خام,1.0,1.0,0.0,"[[], [], [2], []]",True
2504,میلیون بشکه نفت خام,میلیوت بشکه نفت خام,1.0,1.0,1.0,"[[0], [], [], []]",True
2505,میلیون بشکه نفت خام,میلیون بشکه نفت خذ,2.0,1.0,0.0,"[[], [], [], [0, 1]]",False
2506,میلیون بشکه نفت خام,میلیون بشکه مقفت خام,2.0,1.0,1.0,"[[], [], [0, 2], []]",True
2507,میلیون بشکه نفت خام,میلیون بشکه فت خم,2.0,2.0,0.0,"[[], [], [1], [1]]",False
2508,میلیون بشکه نفت خام,مییون بشکه نفت ختم,2.0,2.0,1.0,"[[1], [], [], [0]]",True
2509,میلیون بشکه نفت خام,میلیون صبکم نفت خام,3.0,1.0,0.0,"[[], [2, 1, 0], [], []]",True
2510,میلیون بشکه نفت خام,میلیون بشکه ط خام,3.0,1.0,1.0,"[[], [], [1, 1, 0], []]",False
2511,میلیون بشکه نفت خام,گیلیون بشکه نفت لم,3.0,2.0,0.0,"[[0], [], [], [0, 1]]",True
2512,میلیون بشکه نفت خام,میلیون بسگه نفت هخام,3.0,2.0,1.0,"[[], [0, 0], [], [2]]",True
2513,روزنامه دنیای اقتصاد دیروز,روزنامه دنیای اقتصاد دپروز,1.0,1.0,0.0,"[[], [], [], [0]]",True
2514,روزنامه دنیای اقتصاد دیروز,روزنامه دنیای اقتصلد دیروز,1.0,1.0,1.0,"[[], [], [0], []]",True
2515,روزنامه دنیای اقتصاد دیروز,روزنامه دنیای ازتصد دیروز,2.0,1.0,0.0,"[[], [], [0, 1], []]",True
2516,روزنامه دنیای اقتصاد دیروز,روزنامه دنیای اقتصاد یروض,2.0,1.0,1.0,"[[], [], [], [1, 0]]",True
2517,روزنامه دنیای اقتصاد دیروز,روزنامه دنیاثی اقشتصاد دیروز,2.0,2.0,0.0,"[[], [2], [2], []]",True
2518,روزنامه دنیای اقتصاد دیروز,روزناه دنسیای اقتصاد دیروز,2.0,2.0,1.0,"[[1], [2], [], []]",True
2519,روزنامه دنیای اقتصاد دیروز,روزنامه دنیای قتیصاع دیروز,3.0,1.0,0.0,"[[], [], [1, 2, 0], []]",True
2520,روزنامه دنیای اقتصاد دیروز,روزنامه دمبیتای اقتصاد دیروز,3.0,1.0,1.0,"[[], [0, 2, 2], [], []]",True
2521,روزنامه دنیای اقتصاد دیروز,یروزنامه دنیای اقتصاد یرنز,3.0,2.0,0.0,"[[2], [], [], [1, 0]]",True
2522,روزنامه دنیای اقتصاد دیروز,ذوزنامه دنیای اقتصاد دبردز,3.0,2.0,1.0,"[[0], [], [], [0, 0]]",True
2523,عضو شورای شهر تهران,عضو شرای شهر تهران,1.0,1.0,0.0,"[[], [1], [], []]",False
2524,عضو شورای شهر تهران,عضو شوری شهر تهران,1.0,1.0,1.0,"[[], [1], [], []]",False
2525,عضو شورای شهر تهران,عضو شورای خشغهر تهران,2.0,1.0,0.0,"[[], [], [2, 2], []]",True
2526,عضو شورای شهر تهران,عضو شوذاس شهر تهران,2.0,1.0,1.0,"[[], [0, 0], [], []]",True
2527,عضو شورای شهر تهران,شضو شورای شه تهران,2.0,2.0,0.0,"[[0], [], [1], []]",True
2528,عضو شورای شهر تهران,عضو سشورای شهر تهرام,2.0,2.0,1.0,"[[], [2], [], [0]]",True
2529,عضو شورای شهر تهران,آ شورای شهر تهران,3.0,1.0,0.0,"[[1, 1, 0], [], [], []]",False
2530,عضو شورای شهر تهران,عضو سشای شهر تهران,3.0,1.0,1.0,"[[], [2, 1, 1], [], []]",True
2531,عضو شورای شهر تهران,ضو شورای حشر تهران,3.0,2.0,0.0,"[[1], [], [2, 1], []]",False
2532,عضو شورای شهر تهران,عضو شورای شعهر تهرلا,3.0,2.0,1.0,"[[], [], [2], [2, 1]]",True
2533,علیرضا رییسی سخنگوی ستاد,علیرضا ریسی سخنگوی ستاد,1.0,1.0,0.0,"[[], [1], [], []]",False
2534,علیرضا رییسی سخنگوی ستاد,علیرضا رییسی سخنگوی سطتاد,1.0,1.0,1.0,"[[], [], [], [2]]",True
2535,علیرضا رییسی سخنگوی ستاد,علیرضا رییسی خنگی ستاد,2.0,1.0,0.0,"[[], [], [1, 1], []]",True
2536,علیرضا رییسی سخنگوی ستاد,علیرضا رییسی سخنگوی تا,2.0,1.0,1.0,"[[], [], [], [1, 1]]",False
2537,علیرضا رییسی سخنگوی ستاد,علیرضا رجییسی سخنگقوی ستاد,2.0,2.0,0.0,"[[], [2], [2], []]",True
2538,علیرضا رییسی سخنگوی ستاد,علیرضا رییس سهخنگوی ستاد,2.0,2.0,1.0,"[[], [1], [2], []]",True
2539,علیرضا رییسی سخنگوی ستاد,عحرضها رییسی سخنگوی ستاد,3.0,1.0,0.0,"[[0, 1, 2], [], [], []]",True
2540,علیرضا رییسی سخنگوی ستاد,علیرضا رسب سخنگوی ستاد,3.0,1.0,1.0,"[[], [1, 1, 0], [], []]",True
2541,علیرضا رییسی سخنگوی ستاد,علیرضا رییسی سنگوی صتا,3.0,2.0,0.0,"[[], [], [1], [0, 1]]",True
2542,علیرضا رییسی سخنگوی ستاد,علیرضا ریسیس سنگوی ستاد,3.0,2.0,1.0,"[[], [2, 1], [1], []]",True
2543,شورای عالی امنیت ملی,شورای عالی امنیت می,1.0,1.0,0.0,"[[], [], [], [1]]",False
2544,شورای عالی امنیت ملی,شورابی عالی امنیت ملی,1.0,1.0,1.0,"[[2], [], [], []]",False
2545,شورای عالی امنیت ملی,شورای عالی امنیت مزلذ,2.0,1.0,0.0,"[[], [], [], [2, 0]]",True
2546,شورای عالی امنیت ملی,ورلی عالی امنیت ملی,2.0,1.0,1.0,"[[1, 0], [], [], []]",True
2547,شورای عالی امنیت ملی,شورای الی امنیت فلی,2.0,2.0,0.0,"[[], [1], [], [0]]",True
2548,شورای عالی امنیت ملی,شوذای عالی انیت ملی,2.0,2.0,1.0,"[[0], [], [1], []]",True
2549,شورای عالی امنیت ملی,ثوربلی عالی امنیت ملی,3.0,1.0,0.0,"[[0, 0, 2], [], [], []]",True
2550,شورای عالی امنیت ملی,شورای ع امنیت ملی,3.0,1.0,1.0,"[[], [1, 1, 1], [], []]",False
2551,شورای عالی امنیت ملی,شورای دالی شانیت ملی,3.0,2.0,0.0,"[[], [0], [2, 1], []]",False
2552,شورای عالی امنیت ملی,شراب عالی اننیت ملی,3.0,2.0,1.0,"[[1, 0], [], [0], []]",True
2553,محسن هاشمی رفسنجانی رییس,محسن هاشمی رفسنجانی ریس,1.0,1.0,0.0,"[[], [], [], [1]]",False
2554,محسن هاشمی رفسنجانی رییس,محسم هاشمی رفسنجانی رییس,1.0,1.0,1.0,"[[0], [], [], []]",True
2555,محسن هاشمی رفسنجانی رییس,محسن هاشمی بفسنجانض رییس,2.0,1.0,0.0,"[[], [], [0, 0], []]",True
2556,محسن هاشمی رفسنجانی رییس,محسن هاشمی رفسنحلانی رییس,2.0,1.0,1.0,"[[], [], [0, 2], []]",True
2557,محسن هاشمی رفسنجانی رییس,محسن هاشمی رفسنجاجی ریی,2.0,2.0,0.0,"[[], [], [0], [1]]",True
2558,محسن هاشمی رفسنجانی رییس,محشن هاشمی رفسنجانی ریس,2.0,2.0,1.0,"[[0], [], [], [1]]",True
2559,محسن هاشمی رفسنجانی رییس,محسن هاشمی رسنجاثن رییس,3.0,1.0,0.0,"[[], [], [1, 2, 1], []]",True
2560,محسن هاشمی رفسنجانی رییس,نمح هاشمی رفسنجانی رییس,3.0,1.0,1.0,"[[2, 1, 1], [], [], []]",True
2561,محسن هاشمی رفسنجانی رییس,مکحسن ثاشطمی رفسنجانی رییس,3.0,2.0,0.0,"[[2], [0, 2], [], []]",True
2562,محسن هاشمی رفسنجانی رییس,محسن حشمی رفسنجانی ییس,3.0,2.0,1.0,"[[], [0, 1], [], [1]]",False
2563,بودجه هزار میلیارد تومانی,بودجه هزار میلیارد تومای,1.0,1.0,0.0,"[[], [], [], [1]]",False
